file,model_name,strategy,best_val_epoch,best_val_loss,best_val_top1,best_val_top5,final_train_loss,test_loss,test_top1,test_top5
resnet152_cars_full_metrics.json,resnet152,full,79,0.9485190923298847,0.8557397173620427,0.9551872314303254,0.008242586987701613,0.9649316889331525,0.8445466981792817,0.9579654271856735
densenet121_cars_full_metrics.json,densenet121,full,8,0.7268788529510802,0.8281154082990849,0.9576427255985267,0.1282597837304941,0.6967248913142059,0.8291257306379312,0.9608257679393111
resnet152_cars_gradual_metrics.json,resnet152,gradual,73,1.2293769560246617,0.7808471457075677,0.9324739107769497,0.011663933915783154,1.2140950005922637,0.781370476323742,0.9338390747419475
densenet121_cars_gradual_metrics.json,densenet121,gradual,80,1.170291558228218,0.761203192361957,0.9195825663938926,0.005347145485662421,1.1687503467076394,0.7481656510606658,0.9200348215470221
densenet121_cars_last_layer_metrics.json,densenet121,last_layer,77,2.2987491251721273,0.457949662479321,0.7354205028640485,0.8770396863599969,2.266073365899968,0.4689715209847555,0.7415744310631531
resnet152_cars_last_layer_metrics.json,resnet152,last_layer,77,2.6037739713620818,0.4106813994121376,0.6820135050532714,0.44133437937804576,2.5635851845932813,0.4106454421314282,0.6786469344757131
densenet121_cars_scratch_metrics.json,densenet121,scratch,80,5.8366878663491,0.2394106812532728,0.4917127068896027,0.08926173734835315,5.854751223934303,0.2345479418019901,0.4833975873869934
resnet152_cars_scratch_metrics.json,resnet152,scratch,78,7.734855831584146,0.19275629205744715,0.4333947207241281,0.11108524230060812,7.864709391580294,0.1820669071122257,0.4189777391020034
